Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat
07.03.2022,Pazartesi,LAHANA (MOR),Kg,4,"6,5"
07.03.2022,Pazartesi,MANTAR (KÜLTÜR),Kg,20,26
07.03.2022,Pazartesi,MARUL (AYSBERK),Adet,"6,5","8,5"
07.03.2022,Pazartesi,MARUL (MOR),Adet,6,7
07.03.2022,Pazartesi,MARUL (MUHTELİF),Adet,5,7
07.03.2022,Pazartesi,MAYDONOZ,Bağ,"1,5","2,5"
07.03.2022,Pazartesi,NANE (BAĞ),Bağ,"1,5",3
07.03.2022,Pazartesi,PANCAR (KIRMIZI),Kg,2,3
07.03.2022,Pazartesi,PATATES,Kg,"3,3","4,5"
07.03.2022,Pazartesi,PATLICAN (KEMER),Kg,12,22
07.03.2022,Pazartesi,PATLICAN (TOPAK),Kg,12,20
07.03.2022,Pazartesi,PIRASA,Kg,4,6
07.03.2022,Pazartesi,ROKA (BAĞ),Bağ,"1,5","2,5"
07.03.2022,Pazartesi,SALATALIK (SİLOR),Kg,16,25
07.03.2022,Pazartesi,SALATALIK (MUHTELİF),Kg,14,22
07.03.2022,Pazartesi,SARIMSAK (KURU),Kg,12,30
07.03.2022,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"2,5",4
07.03.2022,Pazartesi,SOGAN (KURU),Kg,"0,7","1,5"
07.03.2022,Pazartesi,SOGAN (KIRMIZI),Kg,4,"6,5"
07.03.2022,Pazartesi,SOGAN (YEŞİL),Kg,9,15
07.03.2022,Pazartesi,TERE,Bağ,"1,5","2,5"
07.03.2022,Pazartesi,TURP (MUHTELİF),Kg,2,3
07.03.2022,Pazartesi,HAVUÇ,Kg,3,"4,5"
10.03.2022,Perşembe,BİBER (CİN),Kg,20,40
10.03.2022,Perşembe,BİBER (ÇARLİ),Kg,12,17
10.03.2022,Perşembe,BİBER (DOLMA),Kg,12,18
10.03.2022,Perşembe,BİBER (KIL),Kg,20,27
10.03.2022,Perşembe,BİBER (KAPYA),Kg,12,19
10.03.2022,Perşembe,BİBER (SİVRİ),Kg,13,19
10.03.2022,Perşembe,BİBER (KÖY),Kg,13,21
10.03.2022,Perşembe,BROKOLİ,Kg,9,13
10.03.2022,Perşembe,DERE OTU,Bağ,"1,5","2,5"
10.03.2022,Perşembe,DOMATES (Çeri),Kg,12,18
10.03.2022,Perşembe,DOMATES (MUHTELİF),Kg,6,11
10.03.2022,Perşembe,DOMATES (SALKIM),Kg,7,12
10.03.2022,Perşembe,DOMATES (KÖY),Kg,7,12
10.03.2022,Perşembe,DOMATES (İKİNCİ),Kg,3,7
10.03.2022,Perşembe,EKŞİ OT (BAĞ),Bağ,"1,2","2,5"
10.03.2022,Perşembe,FASULYE (MUHTELİF),Kg,20,30
10.03.2022,Perşembe,FESLEĞEN (REYHAN),Bağ,3,5
10.03.2022,Perşembe,ISPANAK,Kg,5,7
10.03.2022,Perşembe,KABAK (BEYAZ),Kg,7,14
10.03.2022,Perşembe,KABAK (KARA),Kg,8,13
10.03.2022,Perşembe,KARNABAHAR,Kg,5,"7,5"
10.03.2022,Perşembe,LAHANA (BEYAZ),Kg,2,4
10.03.2022,Perşembe,LAHANA (MOR),Kg,4,"6,5"
10.03.2022,Perşembe,MANTAR (KÜLTÜR),Kg,20,26
10.03.2022,Perşembe,MARUL (AYSBERK),Adet,"6,5","8,5"
10.03.2022,Perşembe,MARUL (MOR),Adet,6,7
10.03.2022,Perşembe,MARUL (MUHTELİF),Adet,5,7
10.03.2022,Perşembe,MAYDONOZ,Bağ,"1,5","2,5"
10.03.2022,Perşembe,NANE (BAĞ),Bağ,"1,5",3
10.03.2022,Perşembe,PANCAR (KIRMIZI),Kg,2,3
10.03.2022,Perşembe,PATATES,Kg,"3,3","4,5"
10.03.2022,Perşembe,PATLICAN (KEMER),Kg,13,22
10.03.2022,Perşembe,PATLICAN (TOPAK),Kg,13,22
10.03.2022,Perşembe,PIRASA,Kg,4,6
10.03.2022,Perşembe,ROKA (BAĞ),Bağ,"1,5","2,5"
10.03.2022,Perşembe,SALATALIK (SİLOR),Kg,16,26
10.03.2022,Perşembe,SALATALIK (MUHTELİF),Kg,14,22
10.03.2022,Perşembe,SARIMSAK (KURU),Kg,12,30
10.03.2022,Perşembe,SEMİZ OTU (BAĞ),Bağ,"2,5",4
10.03.2022,Perşembe,SOGAN (KURU),Kg,"0,7","1,5"
10.03.2022,Perşembe,SOGAN (KIRMIZI),Kg,4,"6,5"
10.03.2022,Perşembe,SOGAN (YEŞİL),Kg,8,13
10.03.2022,Perşembe,TERE,Bağ,"1,5","2,5"
10.03.2022,Perşembe,TURP (MUHTELİF),Kg,2,3
10.03.2022,Perşembe,HAVUÇ,Kg,3,"4,5"
14.03.2022,Pazartesi,BİBER (CİN),Kg,20,40
14.03.2022,Pazartesi,BİBER (ÇARLİ),Kg,12,17
14.03.2022,Pazartesi,BİBER (DOLMA),Kg,12,18
14.03.2022,Pazartesi,BİBER (KIL),Kg,20,30
14.03.2022,Pazartesi,BİBER (KAPYA),Kg,12,19
14.03.2022,Pazartesi,BİBER (SİVRİ),Kg,13,19
14.03.2022,Pazartesi,BİBER (KÖY),Kg,13,21
14.03.2022,Pazartesi,BROKOLİ,Kg,9,13
14.03.2022,Pazartesi,DERE OTU,Bağ,"1,5","2,5"
14.03.2022,Pazartesi,DOMATES (Çeri),Kg,12,18
14.03.2022,Pazartesi,DOMATES (MUHTELİF),Kg,6,12
14.03.2022,Pazartesi,DOMATES (SALKIM),Kg,7,13
14.03.2022,Pazartesi,DOMATES (KÖY),Kg,7,12
14.03.2022,Pazartesi,DOMATES (İKİNCİ),Kg,3,7
14.03.2022,Pazartesi,EKŞİ OT (BAĞ),Bağ,"1,2","2,5"
14.03.2022,Pazartesi,FASULYE (MUHTELİF),Kg,20,30
14.03.2022,Pazartesi,FESLEĞEN (REYHAN),Bağ,3,5
14.03.2022,Pazartesi,ISPANAK,Kg,5,7
14.03.2022,Pazartesi,KABAK (BEYAZ),Kg,7,14
14.03.2022,Pazartesi,KABAK (KARA),Kg,8,13
14.03.2022,Pazartesi,KARNABAHAR,Kg,6,"8,5"
14.03.2022,Pazartesi,LAHANA (BEYAZ),Kg,2,4
14.03.2022,Pazartesi,LAHANA (MOR),Kg,4,"6,5"
14.03.2022,Pazartesi,MANTAR (KÜLTÜR),Kg,20,26
14.03.2022,Pazartesi,MARUL (AYSBERK),Adet,"6,5","8,5"
14.03.2022,Pazartesi,MARUL (MOR),Adet,6,7
14.03.2022,Pazartesi,MARUL (MUHTELİF),Adet,5,7
14.03.2022,Pazartesi,MAYDONOZ,Bağ,"1,5","2,5"
14.03.2022,Pazartesi,NANE (BAĞ),Bağ,"1,5",3
14.03.2022,Pazartesi,PANCAR (KIRMIZI),Kg,2,3
14.03.2022,Pazartesi,PATATES,Kg,"4,5",6
14.03.2022,Pazartesi,PATLICAN (KEMER),Kg,13,22
14.03.2022,Pazartesi,PATLICAN (TOPAK),Kg,13,22
14.03.2022,Pazartesi,PIRASA,Kg,4,6
14.03.2022,Pazartesi,ROKA (BAĞ),Bağ,"1,5","2,5"
14.03.2022,Pazartesi,SALATALIK (SİLOR),Kg,16,23
14.03.2022,Pazartesi,SALATALIK (MUHTELİF),Kg,12,20
14.03.2022,Pazartesi,SARIMSAK (KURU),Kg,12,30
14.03.2022,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"2,5",4
14.03.2022,Pazartesi,SOGAN (KURU),Kg,"0,9","1,7"
14.03.2022,Pazartesi,SOGAN (KIRMIZI),Kg,4,"6,5"
14.03.2022,Pazartesi,SOGAN (YEŞİL),Kg,7,11
14.03.2022,Pazartesi,TERE,Bağ,"1,5","2,5"
14.03.2022,Pazartesi,TURP (MUHTELİF),Kg,2,3
14.03.2022,Pazartesi,HAVUÇ,Kg,3,"4,5"
17.03.2022,Perşembe,BİBER (CİN),Kg,20,40
17.03.2022,Perşembe,BİBER (ÇARLİ),Kg,12,17
17.03.2022,Perşembe,BİBER (DOLMA),Kg,13,19
17.03.2022,Perşembe,BİBER (KIL),Kg,30,40
17.03.2022,Perşembe,BİBER (KAPYA),Kg,12,19
17.03.2022,Perşembe,BİBER (SİVRİ),Kg,14,20
17.03.2022,Perşembe,BİBER (KÖY),Kg,13,23
17.03.2022,Perşembe,BROKOLİ,Kg,10,15
17.03.2022,Perşembe,DERE OTU,Bağ,"2,5","4,5"
17.03.2022,Perşembe,DOMATES (Çeri),Kg,12,18
17.03.2022,Perşembe,DOMATES (MUHTELİF),Kg,7,13
17.03.2022,Perşembe,DOMATES (SALKIM),Kg,9,15
17.03.2022,Perşembe,DOMATES (KÖY),Kg,9,13
17.03.2022,Perşembe,DOMATES (İKİNCİ),Kg,5,9
17.03.2022,Perşembe,EKŞİ OT (BAĞ),Bağ,"1,2","2,5"
17.03.2022,Perşembe,FASULYE (MUHTELİF),Kg,20,30
17.03.2022,Perşembe,FESLEĞEN (REYHAN),Bağ,3,5
17.03.2022,Perşembe,ISPANAK,Kg,4,"6,5"
17.03.2022,Perşembe,KABAK (BEYAZ),Kg,5,11
17.03.2022,Perşembe,KABAK (KARA),Kg,5,10
17.03.2022,Perşembe,KARNABAHAR,Kg,10,14
17.03.2022,Perşembe,LAHANA (BEYAZ),Kg,2,4
17.03.2022,Perşembe,LAHANA (MOR),Kg,4,"6,5"
17.03.2022,Perşembe,MANTAR (KÜLTÜR),Kg,20,26
17.03.2022,Perşembe,MARUL (AYSBERK),Adet,"6,5","8,5"
17.03.2022,Perşembe,MARUL (MOR),Adet,6,7
17.03.2022,Perşembe,MARUL (MUHTELİF),Adet,5,7
17.03.2022,Perşembe,MAYDONOZ,Bağ,"1,5","2,5"
17.03.2022,Perşembe,NANE (BAĞ),Bağ,"1,5",3
17.03.2022,Perşembe,PANCAR (KIRMIZI),Kg,2,3
17.03.2022,Perşembe,PATATES,Kg,"5,5","7,5"
17.03.2022,Perşembe,PATLICAN (KEMER),Kg,9,18
17.03.2022,Perşembe,PATLICAN (TOPAK),Kg,9,18
17.03.2022,Perşembe,PIRASA,Kg,"2,5",5
17.03.2022,Perşembe,ROKA (BAĞ),Bağ,"1,5","2,5"
17.03.2022,Perşembe,SALATALIK (SİLOR),Kg,12,18
17.03.2022,Perşembe,SALATALIK (MUHTELİF),Kg,8,14
17.03.2022,Perşembe,SARIMSAK (KURU),Kg,12,30
17.03.2022,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
17.03.2022,Perşembe,SOGAN (KURU),Kg,"1,5","2,5"
17.03.2022,Perşembe,SOGAN (KIRMIZI),Kg,4,"6,5"
17.03.2022,Perşembe,SOGAN (YEŞİL),Kg,7,11
17.03.2022,Perşembe,TERE,Bağ,"1,5","2,5"
17.03.2022,Perşembe,TURP (MUHTELİF),Kg,"2,5","3,5"
17.03.2022,Perşembe,HAVUÇ,Kg,3,5
21.03.2022,Pazartesi,BİBER (CİN),Kg,20,40
21.03.2022,Pazartesi,BİBER (ÇARLİ),Kg,14,22
21.03.2022,Pazartesi,BİBER (DOLMA),Kg,16,24
21.03.2022,Pazartesi,BİBER (KIL),Kg,35,45
21.03.2022,Pazartesi,BİBER (KAPYA),Kg,15,22
21.03.2022,Pazartesi,BİBER (SİVRİ),Kg,16,23
21.03.2022,Pazartesi,BİBER (KÖY),Kg,16,29
21.03.2022,Pazartesi,BROKOLİ,Kg,13,20
21.03.2022,Pazartesi,DERE OTU,Bağ,"3,5",6
21.03.2022,Pazartesi,DOMATES (Çeri),Kg,14,20
21.03.2022,Pazartesi,DOMATES (MUHTELİF),Kg,9,15
21.03.2022,Pazartesi,DOMATES (SALKIM),Kg,11,17
21.03.2022,Pazartesi,DOMATES (KÖY),Kg,11,17
21.03.2022,Pazartesi,DOMATES (İKİNCİ),Kg,6,10
21.03.2022,Pazartesi,EKŞİ OT (BAĞ),Bağ,"1,2","2,5"
21.03.2022,Pazartesi,FASULYE (MUHTELİF),Kg,20,30
21.03.2022,Pazartesi,FESLEĞEN (REYHAN),Bağ,3,5
21.03.2022,Pazartesi,ISPANAK,Kg,4,7
21.03.2022,Pazartesi,KABAK (BEYAZ),Kg,4,10
21.03.2022,Pazartesi,KABAK (KARA),Kg,4,"8,5"
21.03.2022,Pazartesi,KARNABAHAR,Kg,10,16
21.03.2022,Pazartesi,LAHANA (BEYAZ),Kg,2,4
21.03.2022,Pazartesi,LAHANA (MOR),Kg,4,"6,5"
21.03.2022,Pazartesi,MANTAR (KÜLTÜR),Kg,20,26
21.03.2022,Pazartesi,MARUL (AYSBERK),Adet,"6,5","8,5"
21.03.2022,Pazartesi,MARUL (MOR),Adet,6,8
21.03.2022,Pazartesi,MARUL (MUHTELİF),Adet,6,8
21.03.2022,Pazartesi,MAYDONOZ,Bağ,"1,5","2,5"
21.03.2022,Pazartesi,NANE (BAĞ),Bağ,"1,5",3
21.03.2022,Pazartesi,PANCAR (KIRMIZI),Kg,"2,5",4
21.03.2022,Pazartesi,PATATES,Kg,"5,5","7,5"
21.03.2022,Pazartesi,PATLICAN (KEMER),Kg,14,22
21.03.2022,Pazartesi,PATLICAN (TOPAK),Kg,14,22
21.03.2022,Pazartesi,PIRASA,Kg,"2,5",5
21.03.2022,Pazartesi,ROKA (BAĞ),Bağ,"1,5","2,5"
21.03.2022,Pazartesi,SALATALIK (SİLOR),Kg,10,16
21.03.2022,Pazartesi,SALATALIK (MUHTELİF),Kg,7,12
21.03.2022,Pazartesi,SARIMSAK (KURU),Kg,15,32
21.03.2022,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
21.03.2022,Pazartesi,SOGAN (KURU),Kg,3,"4,5"
21.03.2022,Pazartesi,SOGAN (KIRMIZI),Kg,4,"6,5"
21.03.2022,Pazartesi,SOGAN (YEŞİL),Kg,10,16
21.03.2022,Pazartesi,TERE,Bağ,"1,5","2,5"
21.03.2022,Pazartesi,TURP (MUHTELİF),Kg,"2,5","3,5"
21.03.2022,Pazartesi,HAVUÇ,Kg,3,"5,5"
24.03.2022,Perşembe,BİBER (CİN),Kg,20,40
24.03.2022,Perşembe,BİBER (ÇARLİ),Kg,14,22
24.03.2022,Perşembe,BİBER (DOLMA),Kg,16,24
24.03.2022,Perşembe,BİBER (KIL),Kg,35,45
24.03.2022,Perşembe,BİBER (KAPYA),Kg,17,25
24.03.2022,Perşembe,BİBER (SİVRİ),Kg,16,23
24.03.2022,Perşembe,BİBER (KÖY),Kg,16,29
24.03.2022,Perşembe,BROKOLİ,Kg,17,25
24.03.2022,Perşembe,DERE OTU,Bağ,"3,5",6
24.03.2022,Perşembe,DOMATES (Çeri),Kg,14,23
24.03.2022,Perşembe,DOMATES (MUHTELİF),Kg,11,19
24.03.2022,Perşembe,DOMATES (SALKIM),Kg,13,20
24.03.2022,Perşembe,DOMATES (KÖY),Kg,13,18
24.03.2022,Perşembe,DOMATES (İKİNCİ),Kg,6,10
24.03.2022,Perşembe,EKŞİ OT (BAĞ),Bağ,"1,2","2,5"
24.03.2022,Perşembe,FASULYE (MUHTELİF),Kg,20,30
24.03.2022,Perşembe,FESLEĞEN (REYHAN),Bağ,3,5
24.03.2022,Perşembe,ISPANAK,Kg,5,"7,5"
24.03.2022,Perşembe,KABAK (BEYAZ),Kg,7,14
24.03.2022,Perşembe,KABAK (KARA),Kg,4,"8,5"
24.03.2022,Perşembe,KARNABAHAR,Kg,10,16
24.03.2022,Perşembe,LAHANA (BEYAZ),Kg,2,4
24.03.2022,Perşembe,LAHANA (MOR),Kg,4,"6,5"
24.03.2022,Perşembe,MANTAR (KÜLTÜR),Kg,20,26
24.03.2022,Perşembe,MARUL (AYSBERK),Adet,7,10
24.03.2022,Perşembe,MARUL (MOR),Adet,6,10
24.03.2022,Perşembe,MARUL (MUHTELİF),Adet,7,11
24.03.2022,Perşembe,MAYDONOZ,Bağ,"1,5","2,5"
24.03.2022,Perşembe,NANE (BAĞ),Bağ,"1,5",3
24.03.2022,Perşembe,PANCAR (KIRMIZI),Kg,"2,5",4
24.03.2022,Perşembe,PATATES,Kg,"5,5","7,5"
24.03.2022,Perşembe,PATLICAN (KEMER),Kg,14,22
24.03.2022,Perşembe,PATLICAN (TOPAK),Kg,14,22
24.03.2022,Perşembe,PIRASA,Kg,"2,5",5
24.03.2022,Perşembe,ROKA (BAĞ),Bağ,"1,5","2,5"
24.03.2022,Perşembe,SALATALIK (SİLOR),Kg,6,12
24.03.2022,Perşembe,SALATALIK (MUHTELİF),Kg,6,12
24.03.2022,Perşembe,SARIMSAK (KURU),Kg,15,32
24.03.2022,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
24.03.2022,Perşembe,SOGAN (KURU),Kg,3,"4,5"
24.03.2022,Perşembe,SOGAN (KIRMIZI),Kg,4,"6,5"
24.03.2022,Perşembe,SOGAN (YEŞİL),Kg,11,17
24.03.2022,Perşembe,TERE,Bağ,"1,5","2,5"
24.03.2022,Perşembe,TURP (MUHTELİF),Kg,"2,5","3,5"
24.03.2022,Perşembe,HAVUÇ,Kg,3,"5,5"
28.03.2022,Pazartesi,BİBER (CİN),Kg,20,40
28.03.2022,Pazartesi,BİBER (ÇARLİ),Kg,14,22
28.03.2022,Pazartesi,BİBER (DOLMA),Kg,18,26
28.03.2022,Pazartesi,BİBER (KIL),Kg,35,45
28.03.2022,Pazartesi,BİBER (KAPYA),Kg,17,26
28.03.2022,Pazartesi,BİBER (SİVRİ),Kg,17,24
28.03.2022,Pazartesi,BİBER (KÖY),Kg,16,29
28.03.2022,Pazartesi,BROKOLİ,Kg,17,25
28.03.2022,Pazartesi,DERE OTU,Bağ,"3,5",6
28.03.2022,Pazartesi,DOMATES (Çeri),Kg,14,23
28.03.2022,Pazartesi,DOMATES (MUHTELİF),Kg,13,22
28.03.2022,Pazartesi,DOMATES (SALKIM),Kg,15,22
28.03.2022,Pazartesi,DOMATES (KÖY),Kg,16,24
28.03.2022,Pazartesi,DOMATES (İKİNCİ),Kg,8,13
28.03.2022,Pazartesi,EKŞİ OT (BAĞ),Bağ,"2,2","3,5"
28.03.2022,Pazartesi,FASULYE (MUHTELİF),Kg,20,30
28.03.2022,Pazartesi,FESLEĞEN (REYHAN),Bağ,"3,5","5,5"
28.03.2022,Pazartesi,ISPANAK,Kg,5,"7,5"
28.03.2022,Pazartesi,KABAK (BEYAZ),Kg,7,14
28.03.2022,Pazartesi,KABAK (KARA),Kg,5,10
28.03.2022,Pazartesi,KARNABAHAR,Kg,8,13
28.03.2022,Pazartesi,LAHANA (BEYAZ),Kg,"3,5",5
28.03.2022,Pazartesi,LAHANA (MOR),Kg,4,"6,5"
28.03.2022,Pazartesi,MANTAR (KÜLTÜR),Kg,22,27
28.03.2022,Pazartesi,MARUL (AYSBERK),Adet,7,10
28.03.2022,Pazartesi,MARUL (MOR),Adet,6,10
28.03.2022,Pazartesi,MARUL (MUHTELİF),Adet,8,13
28.03.2022,Pazartesi,MAYDONOZ,Bağ,2,"3,5"
28.03.2022,Pazartesi,NANE (BAĞ),Bağ,2,"3,5"
28.03.2022,Pazartesi,PANCAR (KIRMIZI),Kg,"2,5",4
28.03.2022,Pazartesi,PATATES,Kg,5,7
28.03.2022,Pazartesi,PATLICAN (KEMER),Kg,14,22
28.03.2022,Pazartesi,PATLICAN (TOPAK),Kg,14,22
28.03.2022,Pazartesi,PIRASA,Kg,"2,5",5
28.03.2022,Pazartesi,ROKA (BAĞ),Bağ,"2,5","3,5"
28.03.2022,Pazartesi,SALATALIK (SİLOR),Kg,6,12
28.03.2022,Pazartesi,SALATALIK (MUHTELİF),Kg,6,12
28.03.2022,Pazartesi,SARIMSAK (KURU),Kg,15,32
28.03.2022,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
28.03.2022,Pazartesi,SOGAN (KURU),Kg,3,"4,5"
28.03.2022,Pazartesi,SOGAN (KIRMIZI),Kg,4,"6,5"
28.03.2022,Pazartesi,SOGAN (YEŞİL),Kg,11,17
28.03.2022,Pazartesi,TERE,Bağ,2,"3,5"
28.03.2022,Pazartesi,TURP (MUHTELİF),Kg,"2,5",4
28.03.2022,Pazartesi,HAVUÇ,Kg,3,"5,5"
31.03.2022,Perşembe,BİBER (CİN),Kg,20,40
31.03.2022,Perşembe,BİBER (ÇARLİ),Kg,14,22
31.03.2022,Perşembe,BİBER (DOLMA),Kg,22,28
31.03.2022,Perşembe,BİBER (KIL),Kg,35,45
31.03.2022,Perşembe,BİBER (KAPYA),Kg,17,26
31.03.2022,Perşembe,BİBER (SİVRİ),Kg,19,26
31.03.2022,Perşembe,BİBER (KÖY),Kg,16,29
31.03.2022,Perşembe,BROKOLİ,Kg,17,25
31.03.2022,Perşembe,DERE OTU,Bağ,"3,5",6
31.03.2022,Perşembe,DOMATES (Çeri),Kg,20,26
31.03.2022,Perşembe,DOMATES (MUHTELİF),Kg,13,22
31.03.2022,Perşembe,DOMATES (SALKIM),Kg,17,24
31.03.2022,Perşembe,DOMATES (KÖY),Kg,16,24
31.03.2022,Perşembe,DOMATES (İKİNCİ),Kg,10,17
31.03.2022,Perşembe,EKŞİ OT (BAĞ),Bağ,"2,2","3,5"
31.03.2022,Perşembe,FASULYE (MUHTELİF),Kg,25,35
31.03.2022,Perşembe,FESLEĞEN (REYHAN),Bağ,"3,5","5,5"
31.03.2022,Perşembe,ISPANAK,Kg,6,8
31.03.2022,Perşembe,KABAK (BEYAZ),Kg,7,14
31.03.2022,Perşembe,KABAK (KARA),Kg,5,10
31.03.2022,Perşembe,KARNABAHAR,Kg,7,11
31.03.2022,Perşembe,LAHANA (BEYAZ),Kg,"3,5",5
31.03.2022,Perşembe,LAHANA (MOR),Kg,4,"6,5"
31.03.2022,Perşembe,MANTAR (KÜLTÜR),Kg,22,27
31.03.2022,Perşembe,MARUL (AYSBERK),Adet,7,10
31.03.2022,Perşembe,MARUL (MOR),Adet,6,10
31.03.2022,Perşembe,MARUL (MUHTELİF),Adet,11,15
31.03.2022,Perşembe,MAYDONOZ,Bağ,2,"3,5"
31.03.2022,Perşembe,NANE (BAĞ),Bağ,2,"3,5"
31.03.2022,Perşembe,PANCAR (KIRMIZI),Kg,"2,5",4
31.03.2022,Perşembe,PATATES,Kg,5,7
31.03.2022,Perşembe,PATLICAN (KEMER),Kg,14,22
31.03.2022,Perşembe,PATLICAN (TOPAK),Kg,14,22
31.03.2022,Perşembe,PIRASA,Kg,"2,5",5
31.03.2022,Perşembe,ROKA (BAĞ),Bağ,"2,5","3,5"
31.03.2022,Perşembe,SALATALIK (SİLOR),Kg,6,12
31.03.2022,Perşembe,SALATALIK (KORNİŞON),Kg,6,12
31.03.2022,Perşembe,SARIMSAK (KURU),Kg,15,32
31.03.2022,Perşembe,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
31.03.2022,Perşembe,SOGAN (KURU),Kg,3,"4,5"
31.03.2022,Perşembe,SOGAN (KIRMIZI),Kg,4,"6,5"
31.03.2022,Perşembe,SOGAN (YEŞİL),Kg,11,17
31.03.2022,Perşembe,TERE,Bağ,2,"3,5"
31.03.2022,Perşembe,TURP (MUHTELİF),Kg,3,"4,5"
31.03.2022,Perşembe,HAVUÇ,Kg,3,"5,5"
04.04.2022,Pazartesi,BİBER (CİN),Kg,20,40
04.04.2022,Pazartesi,BİBER (ÇARLİ),Kg,18,26
04.04.2022,Pazartesi,BİBER (DOLMA),Kg,24,30
04.04.2022,Pazartesi,BİBER (KIL),Kg,35,45
04.04.2022,Pazartesi,BİBER (KAPYA),Kg,17,27
04.04.2022,Pazartesi,BİBER (SİVRİ),Kg,24,30
04.04.2022,Pazartesi,BİBER (KÖY),Kg,17,30
04.04.2022,Pazartesi,BROKOLİ,Kg,17,25
04.04.2022,Pazartesi,DERE OTU,Bağ,"3,5",6
04.04.2022,Pazartesi,DOMATES (Çeri),Kg,20,26
04.04.2022,Pazartesi,DOMATES (MUHTELİF),Kg,13,22
04.04.2022,Pazartesi,DOMATES (SALKIM),Kg,17,24
04.04.2022,Pazartesi,DOMATES (KÖY),Kg,16,24
04.04.2022,Pazartesi,DOMATES (İKİNCİ),Kg,10,17
04.04.2022,Pazartesi,EKŞİ OT (BAĞ),Bağ,"2,2","3,5"
04.04.2022,Pazartesi,FASULYE (MUHTELİF),Kg,25,35
04.04.2022,Pazartesi,FESLEĞEN (REYHAN),Bağ,"3,5","5,5"
04.04.2022,Pazartesi,ISPANAK,Kg,6,8
04.04.2022,Pazartesi,KABAK (BEYAZ),Kg,6,12
04.04.2022,Pazartesi,KABAK (KARA),Kg,5,10
04.04.2022,Pazartesi,KARNABAHAR,Kg,7,11
04.04.2022,Pazartesi,LAHANA (BEYAZ),Kg,"4,5","6,5"
04.04.2022,Pazartesi,LAHANA (MOR),Kg,4,"6,5"
04.04.2022,Pazartesi,MANTAR (KÜLTÜR),Kg,22,27
04.04.2022,Pazartesi,MARUL (AYSBERK),Adet,8,13
04.04.2022,Pazartesi,MARUL (MOR),Adet,7,12
04.04.2022,Pazartesi,MARUL (MUHTELİF),Adet,13,18
04.04.2022,Pazartesi,MAYDONOZ,Bağ,2,"3,5"
04.04.2022,Pazartesi,NANE (BAĞ),Bağ,2,"3,5"
04.04.2022,Pazartesi,PANCAR (KIRMIZI),Kg,"2,5",4
04.04.2022,Pazartesi,PATATES,Kg,"7,5",10
04.04.2022,Pazartesi,PATLICAN (KEMER),Kg,15,23
04.04.2022,Pazartesi,PATLICAN (TOPAK),Kg,14,22
04.04.2022,Pazartesi,PIRASA,Kg,"3,5",6
04.04.2022,Pazartesi,ROKA (BAĞ),Bağ,"2,5","3,5"
04.04.2022,Pazartesi,SALATALIK (SİLOR),Kg,11,17
04.04.2022,Pazartesi,SALATALIK (MUHTELİF),Kg,9,15
04.04.2022,Pazartesi,SARIMSAK (KURU),Kg,15,32
04.04.2022,Pazartesi,SEMİZ OTU (BAĞ),Bağ,"3,5","5,5"
04.04.2022,Pazartesi,SOGAN (KIRMIZI),Kg,4,"6,5"
04.04.2022,Pazartesi,SOGAN (YEŞİL),Kg,11,17
04.04.2022,Pazartesi,SOGAN (KURU),Kg,3,"4,5"
04.04.2022,Pazartesi,TERE,Bağ,2,"3,5"
04.04.2022,Pazartesi,TURP (MUHTELİF),Kg,3,"4,5"
04.04.2022,Pazartesi,HAVUÇ,Kg,3,"5,5"
07.04.2022,Perşembe,BİBER (CİN),Kg,20,40
07.04.2022,Perşembe,BİBER (ÇARLİ),Kg,20,32
07.04.2022,Perşembe,BİBER (DOLMA),Kg,25,34
07.04.2022,Perşembe,BİBER (KIL),Kg,35,45
07.04.2022,Perşembe,BİBER (KAPYA),Kg,20,32
07.04.2022,Perşembe,BİBER (SİVRİ),Kg,24,33
07.04.2022,Perşembe,BİBER (KÖY),Kg,24,33
07.04.2022,Perşembe,BROKOLİ,Kg,17,25
07.04.2022,Perşembe,DERE OTU,Bağ,"3,5",6
07.04.2022,Perşembe,DOMATES (Çeri),Kg,20,26
07.04.2022,Perşembe,DOMATES (MUHTELİF),Kg,13,22
07.04.2022,Perşembe,DOMATES (SALKIM),Kg,17,25
07.04.2022,Perşembe,DOMATES (KÖY),Kg,16,24
07.04.2022,Perşembe,DOMATES (İKİNCİ),Kg,10,17
07.04.2022,Perşembe,EKŞİ OT (BAĞ),Bağ,"2,2","3,5"
07.04.2022,Perşembe,FASULYE (MUHTELİF),Kg,25,35
07.04.2022,Perşembe,FESLEĞEN (REYHAN),Bağ,"3,5","5,5"
07.04.2022,Perşembe,ISPANAK,Kg,6,8
07.04.2022,Perşembe,KABAK (BEYAZ),Kg,5,12
07.04.2022,Perşembe,KABAK (KARA),Kg,5,10
07.04.2022,Perşembe,KARNABAHAR,Kg,4,9
07.04.2022,Perşembe,LAHANA (BEYAZ),Kg,4,6
